ObjectType;OldId;Name;NewId
report;52193598;"HR Recruitment - Long List";
report;52193599;"HR Job Applications - Shortlis";
report;52193600;"HR Job Applications -NShortlis";
report;52193601;"PR Bank Summary1";
report;52193602;"Exit questionnaire report";
report;52193603;"Clearance List";
report;52193604;Helb2;
report;52193605;Helb1;
report;52193606;"Reconciliations - Summary";
report;52193607;"Reconciliation - By Entry/Exit";
report;52193608;"Reconciliations - Summary Ch";
report;52193609;"Employee Grades";
report;52193610;"Leave Bal";
report;52193611;"NISTF Schedule";
report;52193612;"Transfer to new Codes";
report;52193613;"Validate Employee Period";
report;52193614;"Mark Employee as Discharged";
report;52193615;"Bank Advise Summary";
report;52193616;"Pension Advice Summary";
report;52193617;"Clear Weekend OT";
report;52193618;"Up-Process Variations";
report;52193619;"Clear Old Code Variations";
report;52193620;"HR Employee Bio Data";
report;52193621;"Mark as PAYS PAYE";
report;52193622;"Update Employee PAYE";
report;52193623;"NHF Schedule";
report;52193624;"Gross Reconcilliation";
report;52193625;"Service Charge Invoices";
report;52193626;"Period Trans without Employee";
report;52193627;"Generate 13th Month";
report;52193628;"prPaySlip for Exited Staff";
report;52193629;"Staff Age Report";
report;52193630;"HR Leave Statement";
report;52193631;"PR Employee Salary Increments1";
report;52193632;"PR Payroll Summary - Grouped1";
report;52193633;"Acceleration Pool Nomination";
report;52193634;"PR iTax";
report;52193635;"Training Application List";
report;52193636;"PR iTax Report";
report;52193637;"Employee Report1";
report;52193638;valki;
report;52193639;prPayrollSummary4;
report;52193640;prPayrollSummary5;
report;52193641;prPayrollSummary6;
report;52193642;"Payroll comparison";
report;52193643;"project Summary Sheet";
report;52193644;"Project  list";
report;52193645;"Grant  list";
report;52193646;"Grant budget";
report;52193647;"Proposal Route sheetx";
report;52193648;"Employee Grades2";
report;52193649;"Lab request form";
report;52193650;"Project Analysis";
report;52193651;"Counter Requisition Form";
report;52193652;"Purchase Requisition Formx";
report;52193653;"Local Service Orderx";
report;52193654;"Receipt Voucher";
report;52193655;"Proposal Route sheet";
report;52193656;"Gate pass TRNSFR_ORD";
report;52193657;"Gate Pass SREQ";
report;52193658;"Stock ledger and Control cardx";
report;52193659;"Close out Checklist";
report;52193660;pv;
report;52193661;"Counter Requisition";
report;52193662;"Seconded/Contract Report";
report;52193663;"Gender Report";
report;52193664;"PR Emp Trans  Variance";
report;52193665;"Posted Staff Advance Surrender";
report;52193666;"Staff Advance Voucher";
report;52193667;"Staff Claims Voucher";
report;52193668;Receipt;
report;52193669;"Payment Voucher";
report;52193670;"Imprest Voucher";
report;52193671;"Posted Imprest Surrender";
report;52193672;"Store Requisition";
report;52193673;"Interbank Details";
report;52193674;"Daily Cashier Summary";
report;52193675;"Daily Cashier Summary 2";
report;52193676;"IOU - Detail Trial Bal.";
report;52193677;"IOU - Outstanding Detail TB";
report;52193678;"Outstanding IOU Report";
report;52193679;"Cash Payment Vouchers";
report;52193680;"Staff Grant Requisition";
report;52193681;"Update Central Payment";
report;52193682;"Bank Payments Report";
report;52193683;"Bank Payment Mode";
report;52193684;"Capex Requisition";
report;52193685;"Payment Request";
report;52193686;"GL Entry Modify";
report;52193687;"Modify Item Ledger";
report;52193688;"New Cash Payment Voucher";
report;52193689;"Adjust Bank Ledger To Open";
report;52193690;"Sample Format Long List";
report;52193691;"New Staff Advance Voucher";
report;52193693;"Convert WIP to FA";
report;52193694;"RFQ Report";
report;52193695;"Purchase Quote Request Report";
report;52193696;"Purchase Requisition";
report;52193697;"Quotation Analysis";
report;52193698;"Request Quotation Analysis";
report;52193699;"Quotation Analysis Weighing";
report;52193700;"Procurement Requisition";
report;52193701;"P Requisition";
report;52193702;"Vendor Appraisal";
report;52193703;"JV Header";
report;52193704;"Sales Rep Transfer Order mod";
report;52193705;"Prod. Order - Shortage List2";
report;52193706;"Cheque Confirmation";
report;52193707;"Posted Cheque Confirmation";
report;52193708;"Bank Acc. Recon. - Test new";
report;52193709;"Jobs Applicant Qualification";
report;52193710;"Purchase Requisition Form";
report;52193711;"Local Service Order";
report;52193712;"Stock ledger and Control card";
report;52193713;"W/P Export Budget to Excel";
report;52193714;"W/P Convert Workplan to Budget";
report;52193715;"W/P Report";
report;52193716;"UNIT OF MEASURE TRANS";
report;52193717;"Purchase Order End";
report;52193718;"Purchase Order 4";
report;52193719;"Transfer Order mod";
report;52193720;"Purchase Receipt Blank";
report;52193721;"Purchase - Invoice Mod";
report;52193722;"Store Transfer Order";
report;52193723;"Transfer Item Budget to G/L";
report;52193724;"Bid Analysis";
report;52193725;"Expire LPOs";
report;52193726;"Result Analysis Award Final";
report;52193727;"Bidder Tender";
report;52193728;"Purchased Tenders";
report;52193729;"Item Tendered Per Supplier";
report;52193730;"Tender Plan";
report;52193731;"Company Totals1";
report;52193732;"Test 3 Report";
report;52193733;Test;
report;52193734;"Test 2 Report";
report;52193735;"Update Insurance Relief NHIF";
report;52193736;"By Products PAYE";
report;52193737;"Pension Voluntary Contribution";
report;52193738;"Staff Data";
report;52193739;"HR Job Applications Modify";
report;52193740;"By Products NITA";
report;52193741;"By Products Housing Levy";
report;52193742;"Modify P9 Info Table";
report;52193743;"Housing Levy";
report;52193749;"Asset Barcode report Generator";
report;52193750;"Fixed Asset - Registers";
report;55000;"HR Employee Qualifications 2";
report;55002;"HR Employeeq";
report;60000;"Generate Role Data";
report;69105;"Vacancy Requisition Report";
report;69556;"Employee Transfer Letter";
report;69605;Vacancy;
report;69616;"Vacancy Announcement Summary";
report;69700;"Employee Transfer Report";
report;69702;"Employee Transfer History";
report;70000;"HR Applicant CV CAK";
report;70001;"Discipline Application Report";
report;70002;"Discipline Register";
report;70003;"Show Cause Letter";
report;70004;"Statement of Charge";
table;50000;"Bank Acc. Statement Line";
table;50001;"Attachment Types";
table;50002;Attachments;
table;50003;"Employee Attachments";
table;50004;"RecordLink Extender";
table;50005;"Vehicle Repair Header";
table;50006;"HR Emp Qualification Changes";
table;50007;"HR Employee Staff Changes";
table;50008;"Next Of KIn Application";
table;50009;"HR Employee Registration";
table;50010;"NLC Grade Multiplier";
table;50011;"Greencom Sms Messages";
table;50012;"Scoreing Template";
table;50013;Attachmentss;
table;50014;"Disposal Reasons";
table;50015;"Attachment Lines";
table;50016;Hotels;
table;50017;"Document Approval Delegation";
table;50018;"Asset Actions";
table;50019;"Scoring Lines";
table;50020;"Character Setup";
table;50021;"Survey Character";
table;50022;"Monthly Salary Scale";
table;50023;"Interview Pannel";
table;50024;"Holding Area";
table;50025;"Holding Lines";
table;50026;"Signature Record";
table;50027;"Store Requistion Line";
table;50028;"Store Requisition TT Line";
table;50029;"Returned /Rejected Goods";
table;50030;"Make/Model";
table;50035;"Vehicle Type";
table;50036;"Vehicle Entitlement";
table;50037;"Vehicle Request";
table;50038;"Vehicle Incident";
table;50062;"Discipline Details";
table;50063;"Discipline Document Stage";
table;50067;"HR Disclipline Cue";
table;50068;"Discipline Accused Employees";
table;50069;"Discipline Applications";
table;50085;"Repair Recommendation";
table;50096;"Maintenance Plan";
table;50097;"Maintenance Plan Lines";
table;50098;"Actual Maintenance";
table;50099;"Actual Maintenance Lines";
table;50100;"Asset Incident";
table;50101;"Asset Incident Lines";
table;50102;"Asset Repair Header";
table;50103;"Asset Repair Lines";
table;50104;"Maintanance Types";
table;50105;"HR Asset Transfer Headers";
table;50108;"Disposal Plan Table Headers";
table;50111;"Disposal Periods";
table;50117;"Incidence Types";
table;50123;"Supplier Categories";
table;50135;"Disposal Method";
table;50139;"Disposal plan table line";
table;50511;"HR Activities Cue";
table;52193423;"HR Job Responsiblities";
table;52193424;"HR Jobs";
table;52193425;"HR Job Requirements";
table;52193426;"HR Job Occupations";
table;52193427;"HR Job Qualifications";
table;52193428;"HR Job Applications";
table;52193429;"HR Job Training Needs";
table;52193430;"HR Appraisal Ledger Entries";
table;52193431;"HR Appraisal Period";
table;52193432;"HR Company Targets Header";
table;52193433;"HR Employees";
table;52193434;"HR Employee Kin";
table;52193435;"HR Employee Requisitions";
table;52193436;"HR Employee Qualifications";
table;52193437;"HR Employee Exit Interviews";
table;52193438;"HR Employee SIC Numbers";
table;52193439;"HR Employee Course Comp.";
table;52193440;"HR Employee Attachments";
table;52193441;"HR Employee Grievance";
table;52193442;"HR Individual Target Line";
table;52193443;"HR Company Target Line";
table;52193444;"HR Employee Course of Study";
table;52193445;"HR Employees Supervisees";
table;52193446;"HR Leave Carry Allocation";
table;52193447;"HR Leave Types";
table;52193448;"HR Leave Application";
table;52193449;"HR Leave Journal Template";
table;52193450;"HR Leave Journal Batch";
table;52193451;"HR Leave Periods";
table;52193452;"HR Leave Register";
table;52193453;"HR Leave Ledger Entries";
table;52193454;"HR Leave Attachments";
table;52193455;"HR Leave Family Groups";
table;52193456;"HR Leave Family Employees";
table;52193457;"HR Leave Reimbursement";
table;52193458;"HR Leave Planner Header2";
table;52193459;"HR Leave Planner Lines2";
table;52193460;"HR Leave Journal Line";
table;52193461;"HR Applicant Qualifications";
table;52193462;"HR Applicant Referees";
table;52193463;"HR Applicant Hobbies";
table;52193464;"HR Shortlisted Applicants";
table;52193465;"HR E-Mail Parameters";
table;52193466;"HR Setup";
table;52193467;"HR Calendar";
table;52193468;"HR Lookup Values";
table;52193469;"HR Calendar List";
table;52193470;"HR Non Working Days & Dates";
table;52193471;"HR Commitee Members";
table;52193472;"HR Committees";
table;52193473;"HR Policies";
table;52193474;"HR Company Attachments";
table;52193475;"HR OSIncident";
table;52193476;"HR OSAccident Incident Line";
table;52193477;"HR OSAccident";
table;52193478;"HR OSAccident Line";
table;52193479;"HR OSMeasure Line";
table;52193480;"HR OSSafety Checklist";
table;52193481;"HR OSSafety Rules";
table;52193482;"HR OSInjured Person";
table;52193483;"HR OSInvestigation";
table;52193485;"HR Transport Allocations";
table;52193486;"HR Transport Allocations H";
table;52193487;"HR Transport Requisition";
table;52193488;"HR Transport Requisition Pass";
table;52193489;"Clearance Certificate";
table;52193490;"Employee Separation Header";
table;52193491;"HR Shortlisting Filters";
table;52193492;"HR Employee Transfer Header";
table;52193493;"HR Employee Transfer Lines";
table;52193494;"HR Asset Transfer Header";
table;52193495;"HR Asset Transfer Lines";
table;52193495;"HR Asset Transfer Lines";
table;52193496;"HR Training App Header";
table;52193497;"HR Training Needs";
table;52193498;"HR Training Cost";
table;52193499;"HR Training App Lines";
table;52193500;"HR Training Bonding Conditions";
table;52193501;"HR Exit Training Bonding";
table;52193502;"HR Individual Targets Header";
table;52193503;"HR Medical Schemes";
table;52193504;"HR Medical Scheme Members";
table;52193505;"HR Medical Claims";
table;52193506;"HR Jobs to Succeed";
table;52193507;"HR Employee Confirmation";
table;52193508;"HR Promo. Recommend Header";
table;52193509;"HR Promo. Recommend Lines";
table;52193510;"HR Professional body Header";
table;52193511;"HR Professional Body Lines";
table;52193512;"HR Appraissal Appeal";
table;52193513;"HR Medical Overexpenditure";
table;52193514;"HR Succession Employee";
table;52193515;"HR Succession Comments";
table;52193516;"HR Employee Qualification Gaps";
table;52193517;"HR Position Forecasting Header";
table;52193518;"HR Appraisal Header";
table;52193519;"HR Appraisal Lines";
table;52193520;"HR Appraisal Eval Areas";
table;52193521;"HR Appraisal Company Target";
table;52193522;"HR Perspectives Setup";
table;52193523;"HR Transport Allocation Matrix";
table;52193524;"PR NHIF";
table;52193525;"PR PAYE";
table;52193526;"PR Bank Accounts";
table;52193527;"Exit Interview Questionnaire";
table;52193528;"prNSSF Tiers";
table;52193529;"PR Bank Branches";
table;52193530;"PR Payroll Periods";
table;52193531;"PR Transaction Codes";
table;52193532;prInsurancePolicies;
table;52193533;"prEmployee Banks";
table;52193534;"prMassEmployee Transactions";
table;52193535;"prUnused Relief";
table;52193536;"PR Employee Transactions";
table;52193537;"PR Period Transactions";
table;52193538;"PR Employee P9 Info";
table;52193539;"PR Employer Deductions";
table;52193540;"Procurement Methods";
table;52193541;prEmployeeEffort;
table;52193542;"prPayroll Type";
table;52193543;"PR Vital Setup Info";
table;52193544;"PR Salary Card";
table;52193545;"prBasic pay PCA";
table;52193546;"prFormula Results";
table;52193547;"prStaff Dimensions";
table;52193548;prTimeSheets;
table;52193549;"prMembership Groups";
table;52193550;"prInstitutional Membership";
table;52193551;"prEmployee Trans PCA";
table;52193552;prEmployeeRepeatingTx;
table;52193553;"prEmployee Posting Group";
table;52193554;"prEmployee Transactions Ads";
table;52193555;"prEmployee Salary Ledger";
table;52193556;"prEmployee Trans IMP BAL";
table;52193557;"PR Salary Arrears22";
table;52193558;"Control-Information";
table;52193559;"PR Basic Pay";
table;52193560;"Transfer Schedule 1";
table;52193561;"PR Salary Arrears";
table;52193562;"prSalary Review Header";
table;52193563;"prSalary Review Lines";
table;52193564;"Salary Step/Notch Transactions";
table;52193565;"prPayroll Variations";
table;52193566;"prSalary Card Casual";
table;52193567;"PrCasual Payroll Setup";
table;52193568;"Base Calendar Change New";
table;52193569;"Customized Calendar Change New";
table;52193570;"prPayroll Setup";
table;52193571;"prSalary Advance";
table;52193572;"prGratuity Approval";
table;52193573;"prBonus Recommendation Header";
table;52193574;"Responsibility Center BR NEW";
table;52193575;"prSalary Scale";
table;52193576;"prMonthly Variance";
table;52193577;prPayChange;
table;52193578;"Online Users";
table;52193579;"Online Sessions";
table;52193580;"HR Objectives Targets";
table;52193581;"HR Interpersonal Factors";
table;52193582;"HR Overall Comments";
table;52193583;"HR Organizational Indicators";
table;52193584;"Appraisal Training Development";
table;52193585;"Applicant Register";
table;52193586;"Attachment ID Buffer";
table;52193587;"Applicant Sessions";
table;52193588;"Applicant Profiles";
table;52193589;"Applicant Documents";
table;52193590;"Applicant Referees";
table;52193591;"Applicant Education Background";
table;52193592;"Applicant Employment Profile";
table;52193593;"HR Knowledge and Skills";
table;52193594;"Applicant Personal Attributes";
table;52193595;"Job Applications_";
table;52193596;"Applicant Employment Details";
table;52193597;"HR Leave Relievers";
table;52193598;"PR Employees Salary Scale";
table;52193599;"NAV Applicant Relevant Docs1";
table;52193600;"HR Transport Requisition Line";
table;52193601;"Staff Advance Headers";
table;52193602;"Staff Advance Line";
table;52193603;"Payroll Changes";
table;52193604;"Payroll Change Request Line";
table;52193605;"HR Employee Transfer Line";
table;52193606;"HR Employees Infor Changes";
table;52193607;"HR Employee Info Change";
table;52193608;"HR Appplicants Requirements";
table;52193609;"HR Applic Related Requirements";
table;52193610;"HRBack To Office Forms";
table;52193611;"Farmer Purchase Broker Setup";
table;52193612;"Budgetary Control Setup";
table;52193613;Committment;
table;52193614;"Store Requistion Header";
table;52193615;"Store Requistion Lines";
table;52193616;"Procurement Limit Code";
table;52193617;"Travel Destination";
table;52193618;"Destination Rate Entry";
table;52193619;"Cash Office User Template";
table;52193620;"Receipts and Payment Types";
table;52193621;"Cash Payments Header";
table;52193622;"Tariff Codes";
table;52193623;"Receipt Line";
table;52193624;"Payment Line";
table;52193625;"Imprest Details-User";
table;52193626;"Cash Payment Line";
table;52193627;"InterBank Transfers";
table;52193628;"Bank Slip";
table;52193629;"Bank Slip Line";
table;52193630;"Payments-Users";
table;52193631;"Imprest Surrender Header";
table;52193632;"Imprest Surrender Details";
table;52193633;"Cash Office Setup";
table;52193634;"Payments Header";
table;52193635;"Receipts Header";
table;52193636;"Expense Code";
table;52193637;"Imprest Details";
table;52193638;"Cashier Link";
table;52193639;"Pending Voucher Entry";
table;52193640;"Pending Vch. Surr. Header";
table;52193641;"Pending Vch. Surr. Line";
table;52193642;Banks;
table;52193643;"Bank Bal. Alert Buffer";
table;52193644;"CshMgt Cash Request";
table;52193645;"CshMgt Cash Issue";
table;52193646;"CshMgt Cash Receipt";
table;52193647;"CshMgt PV Steps";
table;52193648;"Proc. Method Stage Duration";
table;52193649;"W/P Budget Buffer";
table;52193650;"Workplan Activities";
table;52193651;"Loader Group";
table;52193652;"CshMgt Approvals";
table;52193653;"Cshmgt PV Audit";
table;52193654;"Cshmgt Cashier InterTransfer";
table;52193655;"Cshmgt Cashier Transfer";
table;52193656;"CshMgt Cashier Receipts";
table;52193657;"User Document Cancellation";
table;52193658;"Document Cancellation Users";
table;52193659;"Responsibility Center BR 2";
table;52193660;"Applicant Relevant Documents";
table;52193661;"NAV Applicant Relevant Docs";
table;52193662;"Payroll Change";
table;52193663;"Imprest Header";
table;52193664;"Imprest Lines";
table;52193665;"Value Posting";
table;52193666;"Staff Claims Header";
table;52193667;"Staff Claim Lines";
table;52193668;"Staff Advance Header";
table;52193669;"Staff Advance Lines";
table;52193670;"Staff Advance Surrender Header";
table;52193671;"Staff Advanc Surrender Details";
table;52193672;"Petty Cash Assignment";
table;52193673;"Funds Management Cue";
table;52193674;"Central Payment";
table;52193675;N;
table;52193676;"G/L Entry Change log";
table;52193677;"Cash Purchase ass. doc.";
table;52193678;"Daily Diesel Tracking";
table;52193679;"FA Budget Entry";
table;52193680;"Purchase Quote Header";
table;52193681;"Purchase Quote Line";
table;52193682;"Quote Specifications";
table;52193683;"Quotation Specification Lines";
table;52193684;"Quotation Request Vendors";
table;52193685;"Purchase Committments";
table;52193686;"Purchase Quote Params";
table;52193687;"JV Header";
table;52193688;"JV Lines";
table;52193689;"Depreciation Tb Header Output";
table;52193690;"Temp Fixed Asset";
table;52193691;"Temp Reports Approval";
table;52193692;"Bid Analysis";
table;52193693;"FA WIP Suggest Lines";
table;52193694;"Supply Chain Management Cues";
table;52193695;"Payroll Change Request Lines";
table;52193696;"Acceleration Pool Nomination";
table;52193697;"HR Qualification Cartegories";
table;52193698;"HR Qualifications";
table;52193699;"HR Criteria Setup";
table;52193700;"HR Attitudes Targets Setup";
table;52193701;"HR MID-Year Review";
table;52193702;"Payslip Periods";
table;52193703;"Company Vehicle list";
table;52193704;"Investment Header";
table;52193705;"Investment Setup";
table;52193706;"Investment Firms";
table;52193707;"Investment Types";
table;52193708;Rates;
table;52193709;"Archived Investment Header";
table;52193710;"Master Record Creation Header";
table;52193711;"Master Record Creation Lines";
table;52193712;"Transfer Schedule";
table;52193713;"PR Employee Allowances";
table;52193714;"HRBack To Office Form";
table;52193715;"HR Training Participants";
table;52193716;"Online User Reset Activity";
table;52193717;"Company Documents";
table;52193718;"PR Employees Salary Scale1";
table;52193719;"Item Budget Dimension";
table;52193720;Workplan;
table;52193721;PC;
table;52193722;"Medium Plan";
table;52193723;"Employee Bankss";
table;52193724;"Trip Destination";
table;52193725;"Lab request";
table;52193726;"Proposal/Projects Areas setup";
table;52193727;"Proposal/Projects Areas";
table;52193728;Jobs;
table;52193729;"Job-Ledger Entry";
table;52193730;"Job-Posting Group";
table;52193731;"Job-Journal Template";
table;52193732;"Job-Journal Line";
table;52193733;"Grant Phases";
table;52193734;"Grant Surrender Header";
table;52193735;"Grant Surrender Details";
table;52193737;"Job-Journal Batch";
table;52193738;"Job-Register";
table;52193740;"Jobs-Setup";
table;52193741;"Job-Task";
table;52193742;"Job-Task Dimension";
table;52193743;"Job-Planning Line";
table;52193744;"Job-WIP Entry";
table;52193745;"Job-WIP G/L Entry";
table;52193746;"Job-Resource Price";
table;52193747;"Job-Item Price";
table;52193748;"Job-G/L Account Price";
table;52193749;"Job-Entry No.";
table;52193750;"Job-Buffer";
table;52193753;"Audit provision";
table;52193754;"Employee Portal Test";
table;52193755;"Special Conditions for Travel";
table;52193756;"Reporting Date";
table;52193757;"Project Partners";
table;52193758;"Project Donors";
table;52193759;Donors;
table;52193760;"Phase Reporting Schedules";
table;52193761;"Project Personnel Cost Alloc";
table;52193762;"Project Roles";
table;52193763;"Budget Grouping Codes";
table;52193764;"Re-Budgeting Condition";
table;52193765;"Project Components";
table;52193766;"Donor IC G/L Account";
table;52193767;"Grants Compliance";
table;52193768;"Compliance ledger Entries";
table;52193769;"Compliance journal";
table;52193770;"Ledger Entry Dimension";
table;52193771;"Journal Line Dimension";
table;52193772;"Contract Route Sheet";
table;52193773;"Proposal Check List";
table;52193774;"Close Out Check List";
table;52193775;"Closeout Checklist Lines";
table;52193776;"PI Master";
table;52193777;"Institution Departments";
table;52193778;"Jobs Comments";
table;52193779;"Main Sub Component";
table;52193780;"Grants Lookup Values";
table;52193781;"Purch. Inspection. Header";
table;52193782;"CshMgt Application";
table;52193783;"Purch. Rcpt. Line-Undo";
table;52193784;"HR Employee Referees";
table;52193785;"Purch. Inspection. HeaderN";
table;52193786;"Purch. Inspection. Line";
table;52193787;"Evaluation Year";
table;52193788;"Workplan Entry";
table;52193789;"Workplan Dimension";
table;52193790;"Workplan Budget Buffer";
table;52193791;"Workplan Budget Name";
table;52193792;"Workplan Budget Allocation";
table;52193793;"Temp Budget Alloc Purch";
table;52193794;"Temp Budget Alloc Sale";
table;52193795;"Temp Budget Alloc G/L";
table;52193796;Contracts;
table;52193797;"Contract Milestone Entry";
table;52193798;"Contract Types";
table;52193799;"Contract Lines";
table;52193800;"Contract Lines Types";
table;52193801;"Contract Cycle";
table;52193802;"Contract Cycle Stage";
table;52193803;"Contract Expectation Details";
table;52193804;"Contract Expectations";
table;52193805;"Tender Plan Header";
table;52193806;"Tender Plan Lines";
table;52193807;"Workplan Name";
table;52193809;Tender;
table;52193810;"Tender Product";
table;52193811;"Tender Specifications";
table;52193812;Questionaire;
table;52193813;"Order/Req Buffer";
table;52193814;"Banks List";
table;52193815;Bidder;
table;52193816;"Bidder Tender";
table;52193817;Partnership;
table;52193818;"Business Referees";
table;52193819;"Purchase Price Temp";
table;52193820;"Tender Header Specification";
table;52193821;"Tender Line Specification";
table;52193822;"Online Feedback";
table;52193823;"New Tender Items";
table;52193824;"Tender Setup";
table;52193825;"Evaluation Parameter Header";
table;52193826;"Evaluation Parameter Line";
table;52193827;"Evaluation Criterial Header";
table;52193828;"Evaluation Criterial Line";
table;52193829;"Investigator Information";
table;52193830;Deadlines;
table;52193831;Deliverables;
table;52193832;"Project Study areas new";
table;52193833;"Ampath Data Source Forms";
table;52193834;"Evaluation Parameters Areas";
table;52193835;"Evaluation Parameters Setup";
table;52193836;"Vendor Criteria";
table;52193837;"Criteria Line";
table;52193838;"HR Comment Lines";
table;52193839;"HR Leave Recommenders";
table;52193840;"HR Individual Objectives";
table;52193841;"All Stages Per Contract";
table;52193842;"Employee Class";
table;52193843;"Inspection Header";
table;52193844;"Inspection Line";
table;52193845;"Contract Line";
table;52193846;"Internal Return Header";
table;52193847;"Internal Return Lines";
table;52193848;"Purchase Quote Inspection List";
table;52193849;"Purchase Line Replica";
table;52193850;"Employee Separation Lines";
table;52193852;"HR Employees Info Changes";
table;52193853;"HR Appraisal Journal Line";
table;52193854;"HR BSC Register";
table;52193855;"HR Employment History";
table;52193856;"HR Appraisal Journal Batch";
table;52193857;"HR Appraisal Journal Template";
table;52193858;"HR Interview Details";
table;52193859;"HR Job Interview";
table;52193860;"HR Hiring Criteria";
table;52193861;"HR Induction Schedule";
table;52193862;"HR Staff  Induction";
table;52193863;"HR Dept. Responsibilities";
table;52193864;"HR Current Employment";
table;52193865;"HR Company Activities";
table;52193866;"HR Activity Participants";
table;52193867;"HR Employee Separation";
table;52193868;"Applicant relevant Documents1";
table;52193869;"HR Employee Role Center Cue";
table;52193870;"HR Disciplinary Cases NCA";
table;52193871;"Company Vehicles";
table;52193872;"HR Appl Employment History";
table;52193873;"HR Individual Objectives1";
table;52193874;"HR Individual Objective";
table;52193875;"HR Staff Loan Types";
table;52193876;"HR Batches";
table;52193877;"HR Staff Loan Request";
table;52193878;"HR Car Loan Setup";
table;52193879;"HR Approvals Set Up";
table;52193880;"HR Movement Tracker";
table;52193881;"HR File Movement Tracker";
table;52193882;"HR Loan Repayment Schedule";
table;52193883;"HR Overtime Header";
table;52193884;"HR Overtime Lines";
table;52193885;"HR Staff Loan Guarantors";
table;52193886;"HR Overtime Rates";
table;52193887;"PR Email Status";
table;52193888;"HR Overtime Ledger Entries";
table;52193889;"HR Employee Bank Accounts";
table;52193890;"Bank Payment List";
table;52193891;"HR Employee Competence";
table;52193892;"PR Trans Codes Groups";
table;52193893;"HR Employees - Changes";
table;52193894;DMS;
table;52193895;"Seconded Table";
table;52193896;"Employee Equipment";
table;52193897;"Employee Bank Accounts History";
table;52193898;"HR Job Related Requirements";
table;52193899;"Employee Referees";
table;52193900;"HR Employees Info Change";
table;52193901;"Store Requistion Headers";
table;52193902;"Store Requistion Line2";
table;52193904;"HR Employee Changes Requests";
table;52193905;"HR Officers2";
table;55923;"EFT Registry";
table;55924;"User Perm Setup (Field)";
table;55929;"Setup for All Email Documents";
table;55930;"Document Emailing Users";
table;56019;"Copyright Setup";
table;56025;"Case Set-Ups";
table;56026;"Complaints set-ups";
table;56027;"Station set-ups";
table;56028;"Courts Structures";
table;56029;"Case Document Types";
table;56035;"Case File";
table;56036;"Employee Disciplinary Status";
table;56037;"Case Schedule";
table;56040;"Case Investigator";
table;56041;"Document registration";
table;56046;"Case Year Setups";
table;56092;"Case Register";
table;56093;"Case Hearing";
table;56094;"Case Witnesses";
table;56095;"Case Judges";
table;56096;"Court Houses";
table;56097;"Company Judges";
table;56098;"Advocates on Record";
table;59100;"Employee Acting Position";
table;60000;"Permission Set For Roles";
table;60001;"Permission For Roles";
table;65016;"Funding Source";
table;65040;"Financial Year Code";
table;69014;"Salary Pointers";
table;69015;"Salary Scales";
table;69016;"Salary Pointer Details";
table;69019;"Scale Benefits";
table;69055;"Employee Transfers";
table;69121;"Document Link";
table;69126;"Overtime Header";
table;69127;"Overtime lines";
table;69138;"Disciplinary Case Ratings";
table;69139;"Disciplinary Remarks";
table;69140;"Disciplinary Cases";
table;69141;"Disciplinary Actions";
table;69150;"Ethnic Background";
table;69199;"Hr Case Witness";
table;69200;"HR Disciplinary Cases";
table;69201;"HR Models";
table;69207;"HR Leave Planner Lines";
table;69216;"Documents";
table;69217;"HR Leave Planner Header";
table;69250;"Cadre Groups Setup";
table;69254;"Disciplinary Committees";
table;69255;"Disciplinary Committee Members";
table;69257;"Domain Area1";
table;69452;"Recruitment Salary Benefits";
table;69458;"Transfer Reasons";
table;69510;"Plaintive-Defentants";
table;69511;"Nature of Cases";
table;69512;"Case Types";
table;69513;"Case Advocates";
table;69514;"Case Plantiff-Defandants";
table;69515;"Case Plantiffs All";
table;69516;"Case Defendants All";
table;69517;"Disciplinary Status Table";
table;69519;"Document Mailing Lines";
table;69600;"Company Positions";
table;69601;"Designation Groups";
table;69606;"Duty Station";
table;69607;"Staff Establishment Plan";
table;69608;"Establishment Plan Position";
table;69609;"Establishment Planning Line";
table;69612;"Recruitment Reason Code";
table;69613;"Recruitment Plan";
table;69614;"Recruitment Plan Principle";
table;69615;"Recruitment Plan Position";
table;69616;"Recruitment Planning Line";
table;69617;"Terms of Service";
table;69618;"Domain Area";
table;69619;"Recruitment Requisition Header";
table;69620;"Recruitment Req Work Condition";
table;69621;"Recruitment Req Requirement";
table;69622;"Vacancy";
table;69623;"Recruitment Req Responsibility";
table;69627;"Job Board";
table;69628;"Recruitment Agency";
table;69629;"Recruitment Req Substitute";
table;69630;"Vacancy Announcement";
table;69631;"Vacancy Announcement Line";
table;69632;"Vacancy Announcement Posting";
table;69633;"Career Fair Attendance";
table;69634;"Committee Type";
table;69635;"Committee Composition";
table;69636;"Commitee Function";
table;69637;"Commitee Guideline";
table;69638;"Commitee Appointment Voucher";
table;69639;"Commitee Appointed Member";
table;69640;"Commitee Terminated Member";
table;69641;"Selection Commitee Vacancy";
table;69642;"Disability Code";
table;69643;"HR Document Type";
table;69644;"HR Document Template";
table;69645;"Document Template Line";
table;69646;"Job Applications";
table;69647;"Job Applicants Qualification";
table;69648;"Ethnic Group";
table;69649;"Applicant";
table;69651;"Hobby Type";
table;69652;"Applicant Qualification Histor";
table;69653;"Applicant_Employee Hobby";
table;69654;"Employee_Applicant Referees";
table;69655;"Employee_Applicant Language";
table;69656;"Application Qualification";
table;69657;"Application Qualification His";
table;69658;"Application Hobby";
